BusinessId,BusinessName,CategoryId,BusinessDescription,BusinessSlug,Tagline,AboutBrief,Description,Vision,WhyChooseUs,Address1,City,State,Country,Pincode,Landmark
766DD75A-2D8F-44DB-A594-0FC4B8481586,Kali Ram Bhupinder Kumar,429C2201-799F-4448-89F5-16D9D5A12D80,"<h1>KALI RAM BHUPINDER KUMAR</h1><p><strong>Strength, Reliability, and Precision in Every Rope</strong></p><p><strong>Kali Ram Bhupinder Kumar is a trusted name in the engineering and industrial rope sector, offering a wide range of high-quality Fiber, Nylon, Steel, and Shipping Ropes. With years of experience and a commitment to excellence, we provide products that combine strength, durability, and safety for diverse applications.</strong></p><p><br></p><h4>Our Product Range</h4><p><strong><u>Fiber Ropes</u>:</strong> Lightweight, flexible, and versatile ropes suitable for general industrial and household use.</p><p><strong><u>Nylon Ropes</u>:</strong> High-strength ropes with excellent elasticity and wear resistance, ideal for demanding applications.</p><p><strong><u>Steel Ropes:</u></strong> Durable, heavy-duty ropes engineered for construction, shipping, and industrial purposes.</p><p><br></p><h4>Why Choose Us</h4><p><strong><u>Superior Quality</u>:</strong> Premium materials and advanced manufacturing processes guarantee longevity and reliability.</p><p><strong><u>Wide Variety:</u></strong> A comprehensive range of ropes for industrial, marine, and engineering needs.</p><p><strong><u>Expert Guidance</u>:</strong> Knowledgeable support to help clients select the perfect rope for their projects.</p><p><strong>At Kali Ram Bhupinder Kumar, we combine quality, variety, and service excellence to be your dependable partner for all rope solutions. Trust us to deliver ropes that stand the test of time and performance.</strong></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><h3><br></h3>",kali-ram-bhupinder-kumar-karnal,,,,,,"SHOP NO-20, MC MARKET, OPP. CLOCK TOWER, KARNAL",KARNAL,Haryana,India,132001.0,
DDFDD5D4-07AA-46C2-B631-0FF07C388E08,ORIENT MACHINERY & MILL STORES,6009E681-B9B4-4C11-91C9-6E9C0519B9B3,<h1>ORIENT&nbsp;MACHINERY&nbsp;&amp;&nbsp;MILL&nbsp;STORES</h1><p></p><p></p><p></p><p></p><p></p>,orient-machinery-mill-stores-machines-equipments-barabajar-kolkata,Powering Industries with Precision Machinery & Reliable Equipment Solutions,"Trusted supplier of industrial machines, mill equipment, and machinery solutions for manufacturing and processing industries.","ORIENT MACHINERY & MILL STORES is a trusted provider of industrial machinery and mill equipment, delivering reliable, durable, and high-performance solutions for manufacturing, processing, and production industries. We help businesses improve operational efficiency, precision, and productivity through quality machinery and expert support.",To be a trusted partner for industrial machinery and equipment solutions.,Verified Quality Machinery,"52 New 48, NETAJI SUBHAS ROAD, N.S.ROAD",KOLKATA,West Bengal,India,700001.0,Barabajar 
Wide Range of Industrial Equipment,,,,,,,,,,,,,,,
Reliable & Durable Products,,,,,,,,,,,,,,,
Expert Technical Guidance,1,,,,,,,,,,,,,,
8ECAFF26-8D1A-42B1-A08D-1043A3F8ED3C,BHARAT TOOLS AND MACHINERY PRIVATE LIMITED,6009E681-B9B4-4C11-91C9-6E9C0519B9B3,"<p><strong>BHARAT TOOLS AND MACHINERY PRIVATE LIMITED is a trusted name in the field of industrial machines and equipment, committed to delivering high-performance, durable, and technologically advanced solutions to meet the evolving needs of modern industries.</strong></p><p><br></p><h4><strong><em><u>Product Range</u></em></strong></h4><p><br></p><p><strong>Our comprehensive product portfolio includes:</strong></p><p>Heavy-Duty Industrial Machines</p><p>Precision Engineering Tools</p><p>Fabrication Equipment</p><p>Industrial Compressors</p><p><br></p><h4><strong><em><u>Why Choose Us</u></em></strong></h4><p><br></p><h3><u>1. Quality-Driven Manufacturing</u></h3><p>We adhere to strict quality standards to deliver reliable and efficient machinery.</p><h3><u>2. Industry Expertise</u></h3><p>Our team possesses deep knowledge and experience in industrial equipment and machinery solutions.</p><h3><u>3. Wide Product Range</u></h3><p>We provide comprehensive solutions under one roof.</p><p><br></p><h4><br></h4><h4><strong><em><u>Quality Assurance</u></em></strong></h4><p><br></p><p><strong>Quality is the backbone of BHARAT TOOLS AND MACHINERY PRIVATE LIMITED.</strong></p><p><strong>Our quality assurance process includes:</strong></p><p>Strict Raw Material Inspection</p><p>Precision Engineering Standards</p><p>Performance Testing &amp; Safety Checks</p><p><br></p><p><strong>BHARAT TOOLS AND MACHINERY PRIVATE LIMITED stands as a reliable partner for industries seeking high-quality machines and equipment. Through innovation, integrity, and commitment to excellence, we aim to build long-term relationships with our clients and contribute to industrial growth and development.</strong></p><p><br></p><p><br></p>",bharat-tools-and-machinery-private-limited-khangrapatti.-barabajar-kolkata-kolkata,,,,,,"1ST FLOOR, OFFICE SPACE 107, Khangrapatti, 40 STRAND ROAD, Kolkata",KOLKATA,West Bengal,India,700001.0,Khangrapatti. Barabajar Kolkata 
4D7D4E4A-DC4C-4DD0-8336-124B8F21408B,UNITHERM ENGINEERS LIMITED,AA8C072D-78F4-4574-AFBB-15A54D21BAFD,"<p>Specialized in Industrial Furnaces, Ovens &amp; Allied Heating Equipment</p><p><br></p><h1><em>UNITHERM ENGINEERS LIMITED</em></h1><p><strong>UNITHERM ENGINEERS LIMITED is a reputed engineering company specializing in the design, manufacturing, and supply of Industrial Furnaces, Ovens &amp; Allied Heating Equipment. With a strong foundation in thermal engineering and process heating solutions, we serve a wide range of industries with reliable, efficient, and customized furnace systems.</strong></p><p><br></p><h4><strong>OUR PRODUCT &amp; SOLUTION RANGE</strong></h4><p>We offer a comprehensive range of <strong>Industrial Heating Solutions</strong>, including:</p><p>Industrial Furnaces</p><p>Heating Furnaces</p><p>Industrial Ovens</p><p>Heat Treatment Furnaces</p><p><br></p><h4><strong>WHY CHOOSE UNITHERM ENGINEERS LIMITED</strong></h4><p>✔ Proven Expertise in Thermal Engineering</p><p>✔ Robust &amp; Energy-Efficient Designs</p><p>✔ Customized Solutions as per Process Requirements</p><p><br></p><h4><strong>QUALITY &amp; ENGINEERING EXCELLENCE</strong></h4><p><strong>Quality is integral to our operations. Each furnace and oven undergoes strict testing to ensure uniform heating, temperature accuracy, structural integrity, and operational safety before delivery.</strong></p><p><br></p><p><strong>Driven by engineering excellence and customer trust, UNITHERM ENGINEERS LIMITED continues to be a preferred partner for industrial furnaces, ovens, and heating solutions. We deliver heat with precision, reliability, and performance.</strong></p><p><br></p><p><br></p>",unitherm-engineers-limited-bhiwadi,,,,,,"E-43, G-2 Industrial Area, Khushkera, Bhiwadi",BHIWADI,Rajasthan,India,301707.0,
9D8D1231-777D-4366-9B58-12FEE9B319FA,RNaura Services,7381604D-E5C5-4A02-9F43-572EEC97EACA,"<h2><strong><em>RNaura Services</em></strong></h2><p><br></p><p><strong><em>RNaura Services</em></strong><em> is a reliable supplier and distributor of high-quality </em><strong><em>Pharma Ingredients &amp; Raw Materials</em></strong><em>. We cater to pharmaceutical manufacturers, healthcare companies, research laboratories, and formulation units by providing premium-grade raw materials that meet industry standards.</em></p><p><br></p><h2><strong><em>Our Product Range</em></strong></h2><p><em>We offer a wide range of pharmaceutical raw materials, including:</em></p><p><strong><em>Active Pharmaceutical Ingredients (APIs)</em></strong></p><p><strong><em>Pharmaceutical Excipients</em></strong></p><p><strong><em>Bulk Drug Intermediates</em></strong></p><p><strong><em>Fine Chemicals &amp; Specialty Chemicals</em></strong></p><p><br></p><h2><strong><em>Why Choose RNaura Services</em></strong></h2><p><em>✔ Assured purity and quality standards</em></p><p><em>✔ Reliable sourcing from certified vendors</em></p><p><em>✔ Competitive pricing</em></p><p><em>✔ Bulk supply capability</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At </em><strong><em>RNaura Services</em></strong><em>, quality and compliance are our top priorities:</em></p><p><em>Materials tested for purity and consistency</em></p><p><em>Compliance with pharmaceutical industry standards</em></p><p><br></p><p><strong><em>RNaura Services</em></strong><em> stands as a dependable partner for sourcing </em><strong><em>Pharma Ingredients &amp; Raw Materials</em></strong><em>. With a strong commitment to quality, compliance, and timely service, we support pharmaceutical manufacturers in delivering safe and effective healthcare products.</em></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>",rnaura-services-hambran-road-ludhiana,,,,,,"KHASRA NO. 20//6/2-7/1-17-25-12/1-13-14, KHATA NO. 18/18, HAMBRAN  ROAD, VILLAGE JAINPUR, Ludhiana",LUDHIANA,Punjab,India,141011.0,HAMBRAN  ROAD
102E3AE9-571B-4837-A70B-1502E265B86D,RAMSONS MARKETING PRIVATE LIMITED,F7E0674A-E631-4B24-986B-30C9AD0DE753,"<h3>RAMSONS MARKETING PRIVATE LIMITED</h3><p><strong><em>Creating Spaces, Crafting Comfort</em></strong></p><p><strong>Ramsons Marketing Private Limited is a leading provider of office and commercial furniture, delivering stylish, functional, and durable solutions for modern workplaces. With a focus on quality, innovation, and client satisfaction, we help businesses create environments that inspire productivity and comfort.</strong></p><p><br></p><h4><strong>Our Product Range</strong></h4><p><strong><u>Office Furniture</u>:</strong> Ergonomic chairs, desks, workstations, storage units, and modular office solutions.</p><p><strong><u>Commercial Furniture:</u></strong> Furniture for hotels, restaurants, lounges, and corporate spaces, combining aesthetics with durability.</p><p><br></p><h4><strong>Why Choose Us</strong></h4><p><strong><u>Modern Designs</u>:</strong> Sleek, contemporary, and functional furniture to enhance any workspace or commercial setting.</p><p><strong><u>Professional Guidance</u>:</strong> Expert advice to select furniture that fits your style, space, and budget.</p><p><strong><u>Premium Quality:</u></strong> High-quality materials and finishes ensure long-lasting performance and elegance.</p><p><strong>At Ramsons Marketing Private Limited, we combine quality, design, and service excellence to create office and commercial spaces that impress. Trust us to transform your workspace into a hub of productivity, comfort, and style.</strong></p><h3><br></h3><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><h3><br></h3><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>",ramsons-marketing-private-limited-near-jhogajog-bhawan-kolkata,,,,,,"GROUND FLOOR, NA, 34 C R AVENUE, KOLKATA",KOLKATA,West Bengal,India,700012.0,Near Jhogajog Bhawan
A6C13E49-E5A5-41AD-BDC5-1596948E9D7F,SHRIRAM ELECTRICAL SERVICES,15CE7751-584F-49ED-89A8-49E4FA56DAE9,<h1>SHRIRAM&nbsp;ELECTRICAL&nbsp;SERVICES</h1><p></p><p></p><p></p><p></p><p></p><h3></h3>,shriram-electrical-services-electrical-electronic-connectors-mumbai,Reliable Electrical & Electronic Connector Solutions for Every Connection,"Trusted supplier of electrical and electronic connectors for industrial, commercial, and residential applications.","SHRIRAM ELECTRICAL SERVICES is a reliable provider of electrical and electronic connectors designed for safety, efficiency, and long-term performance. We supply quality-tested connector solutions for industrial, commercial, residential, and electronic applications, ensuring dependable electrical connectivity across diverse industries.",To be a trusted leader in electrical connectivity and connector solutions.,Premium Quality Connectors,"JAI MAHARASHTRA NAGAR,, FLOOR-GRD,, SHAIKH MISREE ROAD,, VARDHRAJ NGR, VARDHRAJ NGR",Mumbai,Maharashtra,India,400037.0,
Reliable Electrical Solutions,,,,,,,,,,,,,,,
Wide Product Selection,,,,,,,,,,,,,,,
Industry-Compliant Products,1,,,,,,,,,,,,,,
01F6773E-B449-4C99-A3EB-1622742002E3,PATEL PLASTER,06578DD3-2AC1-4B98-B456-FDAF39AB23D2,"<h2><strong><em>PATEL PLASTER</em></strong></h2><p><strong><em>Cement &amp; Concrete | Premium Plaster Solutions</em></strong></p><p><br></p><p><strong><em>PATEL PLASTER</em></strong><em> is a trusted name in the field of </em><strong><em>Cement, Concrete, and Plaster Solutions</em></strong><em>, delivering superior quality construction materials designed to enhance strength, durability, and finishing excellence. With a commitment to innovation and customer satisfaction, we serve residential, commercial, and industrial construction projects with reliable and high-performance plaster products.</em></p><p><br></p><h2><strong><em>Product Range</em></strong></h2><p><em>We offer a wide range of plaster and cement-based solutions, including:</em></p><p><em>Cement Plaster</em></p><p><em>Ready Mix Plaster</em></p><p><em>Wall Finishing Plaster</em></p><p><em>Waterproof Plaster</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p><em>✔ Premium Quality Raw Materials</em></p><p><em> ✔ Advanced Manufacturing Technology</em></p><p><em> ✔ Strong &amp; Durable Finish</em></p><p><em> ✔ On-Time Delivery</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At PATEL PLASTER, quality is our top priority. Our products undergo:</em></p><p><em>Rigorous testing procedures</em></p><p><em>Strength and bonding tests</em></p><p><br></p><p><strong><em>PATEL PLASTER</em></strong><em> is dedicated to strengthening structures with reliable cement and plaster solutions. With a strong foundation built on quality, trust, and innovation, we continue to support modern construction needs with excellence and integrity.</em></p><p><br></p><p><em>Building Strength. Delivering Quality. Creating Trust.</em></p><p><br></p><p><br></p><p><br></p>",patel-plaster-kolkata,,,,,,"120, SALKIA SCHOOL ROAD, SALKIA",KOLKATA ,West Bengal,India,711106.0,
333604AD-2A47-4E54-B166-167E8B4F2846,Gokul Marbles Co. ,A97F06C1-35AE-4A5F-A397-907ABBA91FC2,"<h1>GOKUL MARBLES CO.</h1><p><strong><em>Transforming Spaces with Natural Elegance</em></strong></p><p><br></p><p><strong>Gokul Marbles Co. is a premier supplier of premium natural stones, specializing in Granite, Marble, Sandstone, and more. With a focus on quality, durability, and aesthetics, we provide clients with materials that bring timeless beauty and strength to any space.</strong></p><p><br></p><h4>Our Product Range</h4><p><strong><u>Granite</u>:</strong> Durable, elegant, and versatile stone perfect for flooring, countertops, and architectural applications.</p><p><strong><u>Marble</u>:</strong> Exquisite marble with unique patterns and finishes, ideal for luxurious interiors and decorative projects.</p><p><strong><u>Sandstone &amp; Others:</u></strong> Wide range of natural stones for walls, flooring, and outdoor landscaping.</p><p><br></p><h4>Why Choose Us</h4><p><strong><u>Premium Quality</u>:</strong> Only the finest natural stones sourced and processed for lasting beauty and strength.</p><p><strong><u>Wide Variety:</u></strong> Extensive collection catering to modern, classic, and contemporary designs.</p><p><strong><u>Expert Guidance</u>:</strong> Professional advice to help clients select the right stone for their projects.</p><p><br></p><p><strong>At Gokul Marbles Co., we combine quality, variety, and service excellence to provide natural stone solutions that elevate the beauty, durability, and value of any project. Trust us to transform your space with elegance and sophistication.</strong></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><h3><br></h3>",gokul-marbles-co.-kolkata,,,,,,"MOHISGOTE, KRISHNAPUR, NEWTOWN",KOLKATA ,West Bengal,India,700102.0,
8288E8E7-6B93-4A59-9C73-17BA62870912,JAI MAHAVIR INFOCOM,25DA2785-F824-4C17-877A-3A80DC04776A,"<p><strong>JAI&nbsp;MAHAVIR&nbsp;INFOCOM&nbsp;stands&nbsp;as&nbsp;a&nbsp;dependable&nbsp;partner&nbsp;for&nbsp;Routers,&nbsp;Cables&nbsp;&amp;&nbsp;Networking&nbsp;Devices.&nbsp;We&nbsp;continue&nbsp;to&nbsp;empower&nbsp;businesses&nbsp;and&nbsp;institutions&nbsp;with&nbsp;seamless&nbsp;and&nbsp;secure&nbsp;networking&nbsp;solutions.</strong></p>",jai-mahavir-infocom-router-cables-networking-devices-chandney-chowk-market-kolkata,Advanced Networking Solutions for Seamless & Secure Connectivity,"Trusted supplier of routers, switches, LAN cables, and networking devices for businesses and institutions.","JAI MAHAVIR INFOCOM is a reliable supplier of routers, network switches, LAN cables, and networking devices. We provide high-performance connectivity solutions designed to enhance communication, network security, and operational efficiency for businesses, institutions, commercial establishments, and individual users.",To be a leading provider of innovative networking and connectivity solutions.,Latest Networking Technology,"75, KOLKATA, KOLKATA 4, Chandni Chowk. Kol- 700072",KOLKATA,West Bengal,India,700013.0,Chandney Chowk Market
Reliable Connectivity Solutions,,,,,,,,,,,,,,,
Quality-Tested Products,,,,,,,,,,,,,,,
High-Speed Network Performance,1,,,,,,,,,,,,,,
E2D5B6D0-ECBD-493B-94D1-1938A7C343C2,GURIYA SALES,292B82EA-12FB-46BB-9B75-4AD4794199DF,"<h1></h1><p></p><p><strong>At&nbsp;Guriya&nbsp;Sales,&nbsp;we&nbsp;combine&nbsp;quality,&nbsp;taste,&nbsp;and&nbsp;reliability&nbsp;to&nbsp;offer&nbsp;snacks&nbsp;that&nbsp;bring&nbsp;joy&nbsp;and&nbsp;satisfaction.&nbsp;Choose&nbsp;us&nbsp;for&nbsp;flavorful,&nbsp;fresh,&nbsp;and&nbsp;trusted&nbsp;snack&nbsp;solutions&nbsp;every&nbsp;time.</strong></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><h3></h3>",guriya-sales-snacks-and-namkeen-manaitand-dhanbad-dhanbad,"Premium Namkeen & Snack Supplier: Quality, Taste, & Hygiene","Leading wholesale supplier of high-quality snacks and namkeen. Dedicated to delivering fresh, hygienic, and flavorful food solutions for retail and corporate partners.","Guriya Sales is a trusted B2B partner specializing in the bulk supply of premium namkeens and snack foods. We combine traditional flavors with modern hygiene standards to provide consistent, high-demand products. As verified supplier, we ensure seamless procurement, reliable inventory management, and scalable supply chains for businesses nationwide.",To be the preferred partner for quality-conscious snacks and namkeen distribution.,Verified B2B Snack Supplier on BONC Network,"N/A, N/A, Manaitand Dhanbad, Chhat Talab, Manaitand Chhath Talab Road, Dhanbad",DHANBAD,Jharkhand,India,826001.0,Manaitand Dhanbad
